date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-03 11:00:59,21.934,28.29,519.0,1184.8,0.00460815693611691,1
2015-02-03 11:02:00,22.0,28.29,528.0,1188.25,0.00462688899775767,1
2015-02-03 11:03:00,21.981666666666698,28.29,528.0,1189.5,0.00462167891938681,1
2015-02-03 11:04:00,21.945,28.29,528.0,1191.5,0.004611274291273579,1
2015-02-03 11:05:00,21.978,28.29,532.8,1193.0,0.0046206375251783794,1
2015-02-03 11:06:00,22.0,28.29,534.25,1190.0,0.00462688899775767,1
2015-02-03 11:06:59,22.0,28.29,528.0,1198.5,0.00462688899775767,1
2015-02-03 11:08:00,22.0,28.2,523.0,1198.0,0.00461206016363195,1
2015-02-03 11:09:00,22.0,28.218000000000004,526.0,1194.2,0.00461502587431004,1
2015-02-03 11:10:00,22.0,28.2225,534.25,1185.0,0.004615767306365971,1
2015-02-03 11:10:59,22.0,28.2675,538.0,1194.0,0.00462318172342805,1
2015-02-03 11:12:00,22.025,28.2575,538.0,1193.125,0.0046286387715649205,1
2015-02-03 11:12:59,22.06,28.274,538.0,1190.4,0.0046413303225926105,1
2015-02-03 11:13:59,22.05,28.34,532.25,1192.25,0.004649388734726071,1
2015-02-03 11:15:00,22.1,28.39,547.5,1200.5,0.00467197853896129,1
2015-02-03 11:16:00,22.08,28.37,544.2,1198.6,0.00466293178958891,1
2015-02-03 11:17:00,22.1,28.39,536.333333333333,1197.0,0.00467197853896129,1
2015-02-03 11:18:00,22.1,28.365,535.0,1197.5,0.0046678335586324,1
2015-02-03 11:19:00,22.06,28.35,534.2,1203.0,0.004653899480391611,1
2015-02-03 11:19:59,22.1,28.39,533.666666666667,1206.5,0.00467197853896129,1
2015-02-03 11:21:00,22.0833333333333,28.358333333333302,533.666666666667,1207.16666666667,0.00466195416810129,1
2015-02-03 11:22:00,22.1,28.39,535.0,1213.0,0.00467197853896129,1
2015-02-03 11:23:00,22.1,28.356666666666698,547.0,1211.5,0.00466645191070765,1
2015-02-03 11:23:59,22.1,28.372,553.4,1208.2,0.00466899414759741,1
2015-02-03 11:25:00,22.1,28.2,550.5,1209.25,0.004640478063590111,1
2015-02-03 11:25:59,22.1,28.2,543.666666666667,1201.66666666667,0.004640478063590111,1
2015-02-03 11:26:59,22.15,28.1,550.75,1189.75,0.00463811559644083,1
2015-02-03 11:28:00,22.1,28.2,555.0,1191.0,0.004640478063590111,1
2015-02-03 11:29:00,22.1166666666667,28.0666666666667,555.0,1192.16666666667,0.00462310286697241,1
2015-02-03 11:30:00,22.1666666666667,28.0,557.666666666667,1184.33333333333,0.004626217111888729,1
2015-02-03 11:31:00,22.18,28.06,555.0,1176.4,0.00463999955869725,1
2015-02-03 11:31:59,22.1333333333333,28.0,557.666666666667,1175.66666666667,0.00461676157258899,1
2015-02-03 11:32:59,22.16,27.956,556.4,1173.8,0.0046170039021596705,1
2015-02-03 11:34:00,22.2,27.9175,555.0,1170.75,0.00462192951071389,1
2015-02-03 11:35:00,22.175,27.945,555.0,1170.25,0.0046194242813307,1
2015-02-03 11:36:00,22.1833333333333,27.806666666666697,555.0,1168.0,0.004598739259120571,1
2015-02-03 11:37:00,22.2,27.823333333333302,555.0,1160.83333333333,0.00460622413573017,1
2015-02-03 11:38:00,22.2,27.79,546.5,1161.0,0.0046006648996179894,1
2015-02-03 11:38:59,22.2,27.79,538.0,1166.0,0.0046006648996179894,1
2015-02-03 11:39:59,22.2,27.772,543.0,1164.4,0.0045976629531329,1
2015-02-03 11:41:00,22.2,27.7225,550.5,1157.75,0.0045894077486098896,1
2015-02-03 11:42:00,22.2,27.772,543.0,1148.6,0.0045976629531329,1
2015-02-03 11:43:00,22.2,27.7225,547.0,1153.75,0.0045894077486098896,1
2015-02-03 11:44:00,22.2,27.7,544.2,1152.4,0.00458565545482424,1
2015-02-03 11:44:59,22.175,27.7,543.0,1147.25,0.00457862664380834,1
2015-02-03 11:45:59,22.2,27.7,544.25,1147.5,0.00458565545482424,1
2015-02-03 11:47:00,22.2,27.7,548.0,1144.0,0.00458565545482424,1
2015-02-03 11:48:00,22.2,27.642857142857103,535.714285714286,1137.85714285714,0.00457612602181138,0
2015-02-03 11:49:00,22.2,27.7,543.0,1133.0,0.00458565545482424,1
2015-02-03 11:50:00,22.2,27.6,538.0,1121.2,0.004568979137268171,1
2015-02-03 11:51:00,22.2,27.516666666666698,549.333333333333,1110.83333333333,0.00455508288403504,1
2015-02-03 11:51:59,22.2,27.5,547.0,1093.25,0.00455230370735505,1
2015-02-03 11:53:00,22.2,27.54,538.6,1093.2,0.00455897377280768,1
2015-02-03 11:54:00,22.2,27.5666666666667,549.333333333333,1102.5,0.00456342056200697,1
2015-02-03 11:55:00,22.2,27.52,548.6,1104.4,0.0045556387223296396,1
2015-02-03 11:55:59,22.2,27.58,543.0,1101.75,0.0045656439802763795,1
2015-02-03 11:57:00,22.2,27.6,548.5,1098.75,0.004568979137268171,1
2015-02-03 11:57:59,22.2,27.56,555.0,1092.4,0.00456230885878974,1
2015-02-03 11:58:59,22.2,27.5,555.0,1094.0,0.00455230370735505,1
2015-02-03 12:00:00,22.254,27.56,556.4,1092.4,0.004577445560063,1
2015-02-03 12:01:00,22.2225,27.575,556.666666666667,1081.66666666667,0.0045711152607044205,1
2015-02-03 12:02:00,22.245,27.5833333333333,562.0,1077.0,0.00457882151640635,1
2015-02-03 12:03:00,22.254,27.54,555.6,1074.4,0.0045740993282472105,1
2015-02-03 12:04:00,22.29,27.55,558.0,1072.25,0.00458588444602437,1
2015-02-03 12:04:59,22.29,27.5,563.4,1070.4,0.00457750035625741,1
2015-02-03 12:06:00,22.272,27.5,570.0,1071.0,0.0045724512071483,1
2015-02-03 12:07:00,22.29,27.481666666666698,565.833333333333,1078.16666666667,0.00457442624622594,1
2015-02-03 12:08:00,22.29,27.5,553.0,1071.75,0.00457750035625741,1
2015-02-03 12:08:59,22.29,27.445,561.833333333333,1066.83333333333,0.00456827811665517,1
2015-02-03 12:10:00,22.29,27.456,562.4,1068.4,0.00457012254285764,1
2015-02-03 12:10:59,22.29,27.37,560.6,1064.2,0.0045557027728697795,1
2015-02-03 12:11:59,22.29,27.356666666666698,559.666666666667,1060.33333333333,0.00455346720904263,1
2015-02-03 12:13:00,22.306666666666697,27.39,569.833333333333,1061.5,0.00456371667886437,1
2015-02-03 12:14:00,22.33,27.37,581.0,1057.0,0.00456688681371893,1
2015-02-03 12:15:00,22.35,27.33,593.0,1057.8,0.004565756377369739,1
2015-02-03 12:16:00,22.39,27.29,601.0,1065.0,0.00457021208799111,1
2015-02-03 12:16:59,22.39,27.29,600.4,1064.2,0.00457021208799111,1
2015-02-03 12:17:59,22.39,27.254,616.0,1061.8,0.00456413898746735,1
2015-02-03 12:19:00,22.39,27.29,603.6,1064.0,0.00457021208799111,0
2015-02-03 12:20:00,22.39,27.2675,587.5,1065.25,0.0045664163863674105,0
2015-02-03 12:21:00,22.39,27.2,575.0,1050.5,0.0045550295574192205,0
2015-02-03 12:22:00,22.39,27.14,579.2,1045.2,0.00454490827913193,1
2015-02-03 12:23:00,22.434,27.04,584.8,1049.6,0.00454025934484615,1
2015-02-03 12:23:59,22.426666666666698,27.033333333333303,609.666666666667,1041.33333333333,0.00453709375237434,1
2015-02-03 12:24:59,22.426666666666698,27.033333333333303,625.666666666667,1038.0,0.00453709375237434,1
2015-02-03 12:26:00,22.426666666666698,26.981666666666698,629.666666666667,1035.16666666667,0.00452835923432911,1
2015-02-03 12:27:00,22.5,27.0,617.0,1040.0,0.0045518496783126,1
2015-02-03 12:28:00,22.5,27.0,624.8,1036.25,0.0045518496783126,1
2015-02-03 12:29:00,22.5,26.963333333333303,641.333333333333,1033.25,0.00454562297901196,1
2015-02-03 12:29:59,22.5,26.89,659.4,1037.0,0.00453316995169055,1
2015-02-03 12:30:59,22.58,26.81,644.6,1031.2,0.0045417630458670704,1
2015-02-03 12:32:00,22.575,26.79,653.0,1033.0,0.0045369623553040105,1
2015-02-03 12:33:00,22.6,26.79,659.0,1032.25,0.00454390539234429,1
2015-02-03 12:34:00,22.6,26.79,660.0,1030.16666666667,0.00454390539234429,1
2015-02-03 12:35:00,22.6,26.7225,668.5,1033.0,0.0045323731576807,1
2015-02-03 12:36:00,22.6666666666667,26.713333333333303,652.5,1030.33333333333,0.00454931379169049,1
2015-02-03 12:36:59,22.675,26.675,652.75,1028.5,0.0045450525434806,1
2015-02-03 12:38:00,22.7,26.7,654.2,1020.4,0.00455630013842985,1
2015-02-03 12:39:00,22.7,26.6833333333333,656.166666666667,1023.6666666666699,0.004553435185152529,1
2015-02-03 12:40:00,22.7225,26.6,650.75,1021.25,0.00454535611417879,1
2015-02-03 12:40:59,22.745,26.6,663.75,1014.75,0.0045516089930389,1
2015-02-03 12:42:00,22.745,26.55,651.0,1017.0,0.00454299084786184,1
2015-02-03 12:42:59,22.79,26.516666666666698,648.333333333333,1014.1666666666699,0.00454973424512434,1
2015-02-03 12:43:59,22.79,26.6,651.0,1022.5,0.00456413751185785,1
2015-02-03 12:45:00,22.79,26.525,651.0,1027.25,0.00455117454199881,1
2015-02-03 12:46:00,22.84,26.5,651.0,1022.0,0.0045607566708699395,1
2015-02-03 12:47:00,22.87,26.456,657.8,1019.0,0.00456147435928116,1
2015-02-03 12:48:00,22.89,26.445,668.0,1020.75,0.00456513280446388,1
2015-02-03 12:49:00,22.89,26.39,668.0,1015.5,0.00455556875653445,1
2015-02-03 12:49:59,22.908333333333303,26.39,663.666666666667,1016.0,0.0045606681018561706,1
2015-02-03 12:51:00,22.956,26.39,664.6,1011.0,0.00457394996276206,1
2015-02-03 12:52:00,22.963333333333303,26.29,668.0,1018.6666666666699,0.0045585293816626,1
2015-02-03 12:53:00,23.0,26.29,662.333333333333,1006.3333333333301,0.00456873404646213,1
2015-02-03 12:53:59,22.956,26.236,647.8,1008.2,0.0045470633523686296,1
2015-02-03 12:55:00,23.0,26.2,651.666666666667,1009.3333333333301,0.004552979162249371,1
2015-02-03 12:55:59,23.0,26.2,651.666666666667,1006.1666666666699,0.004552979162249371,1
2015-02-03 12:56:59,23.02,26.16,650.0,1004.4,0.00455152394293641,1
2015-02-03 12:58:00,23.025,26.125,653.75,999.75,0.004546775587630471,1
2015-02-03 12:59:00,23.05,26.0833333333333,660.0,994.166666666667,0.004546394009108929,1
2015-02-03 13:00:00,23.1,26.0,656.0,992.5,0.004545591882176779,1
2015-02-03 13:01:00,23.1,26.0,660.0,995.666666666667,0.004545591882176779,1
2015-02-03 13:01:59,23.1,26.0,655.0,994.0,0.004545591882176779,1
2015-02-03 13:02:59,23.14,26.0,660.0,990.2,0.00455668179296498,1
2015-02-03 13:04:00,23.18,26.0,655.0,993.4,0.004567795550545171,1
2015-02-03 13:05:00,23.2,26.0,650.0,998.5,0.00457336138571879,1
2015-02-03 13:06:00,23.2,26.0,651.666666666667,997.25,0.00457336138571879,1
2015-02-03 13:07:00,23.2,25.945,653.166666666667,992.5,0.0045636159861647705,1
2015-02-03 13:08:00,23.2225,25.9175,653.75,996.5,0.00456499192799556,1
2015-02-03 13:08:59,23.2225,25.815,659.75,993.75,0.0045468060652980105,1
2015-02-03 13:09:59,23.26,25.856666666666698,338.33333333333303,997.333333333333,0.00456460471615985,0
2015-02-03 13:11:00,23.29,25.978333333333303,197.166666666667,996.5,0.00459462133070974,0
2015-02-03 13:12:00,23.272,25.87,184.0,998.6,0.00457031193495107,0
2015-02-03 13:13:00,23.29,25.89,173.2,993.4,0.00457888337102673,0
2015-02-03 13:14:00,23.2675,25.865,193.0,994.25,0.00456817106525555,0
2015-02-03 13:14:59,23.29,25.89,193.0,990.166666666667,0.00457888337102673,0
2015-02-03 13:15:59,23.245,25.825,178.0,984.0,0.00455481367184223,0
2015-02-03 13:17:00,23.254,25.85,184.0,983.6,0.00456175322657994,0
2015-02-03 13:18:00,23.26,25.7933333333333,186.0,983.333333333333,0.00455334232387095,0
2015-02-03 13:19:00,23.272,25.772,178.0,974.6,0.00455287208154249,0
2015-02-03 13:20:00,23.245,25.715,178.0,961.0,0.00453527126228133,0
2015-02-03 13:21:00,23.29,25.7225,173.5,954.25,0.00454904280691813,0
2015-02-03 13:21:59,23.245,25.7,174.5,951.5,0.00453260648270231,0
2015-02-03 13:23:00,23.215,25.6833333333333,169.666666666667,952.5,0.00452138233147554,0
2015-02-03 13:24:00,23.215,25.6833333333333,168.5,946.333333333333,0.00452138233147554,0
2015-02-03 13:25:00,23.2,25.6,171.0,942.0,0.0045024926667472705,0
2015-02-03 13:25:59,23.2,25.6,176.0,933.2,0.0045024926667472705,0
2015-02-03 13:27:00,23.2,25.58,176.0,928.8,0.00449894965161647,0
2015-02-03 13:27:59,23.2,25.55,177.25,924.0,0.00449363520405676,0
2015-02-03 13:28:59,23.2,25.55,171.0,918.0,0.00449363520405676,0
2015-02-03 13:30:00,23.2,25.5,171.0,912.75,0.00448477799181549,0
2015-02-03 13:31:00,23.2,25.5,171.0,907.0,0.00448477799181549,0
2015-02-03 13:32:00,23.1857142857143,25.5285714285714,268.714285714286,899.285714285714,0.0044859361553864704,0
2015-02-03 13:33:00,23.2,25.7,538.75,917.25,0.00452020834351849,1
2015-02-03 13:34:00,23.2,25.791999999999998,627.6,919.8,0.0045365076510456796,0
2015-02-03 13:34:59,23.2,25.65,638.0,938.25,0.00451135037989764,0
2015-02-03 13:36:00,23.2,25.533333333333303,634.0,922.166666666667,0.00449068277214917,0
2015-02-03 13:37:00,23.2,25.5,629.0,899.0,0.00448477799181549,0
2015-02-03 13:38:00,23.2,25.516666666666698,557.666666666667,895.333333333333,0.00448773036806887,0
2015-02-03 13:38:59,23.2,25.7225,547.0,899.75,0.0045241945088667,1
2015-02-03 13:40:00,23.2,25.54,543.0,894.4,0.00449186374157291,1
2015-02-03 13:40:59,23.1833333333333,25.516666666666698,561.833333333333,880.333333333333,0.00448317923134458,1
2015-02-03 13:41:59,23.15,25.5,597.75,879.75,0.0044711458235111605,1
2015-02-03 13:43:00,23.2,25.5,561.5,870.5,0.00448477799181549,1
2015-02-03 13:44:00,23.2,25.5,598.4,866.2,0.00448477799181549,1
2015-02-03 13:45:00,23.18,25.5,609.6,866.4,0.00447932073438887,1
2015-02-03 13:46:00,23.2,25.525,587.0,869.75,0.0044892065666306295,1
2015-02-03 13:46:59,23.2,25.58,596.8,874.2,0.00449894965161647,1
2015-02-03 13:47:59,23.175,25.6,595.0,877.5,0.00449564487529898,1
2015-02-03 13:49:00,23.1833333333333,25.7,608.333333333333,879.0,0.00451562403253954,1
2015-02-03 13:50:00,23.2,25.68,611.6,875.5,0.00451666512801301,1
2015-02-03 13:51:00,23.2,25.7,610.2,881.333333333333,0.00452020834351849,1
2015-02-03 13:52:00,23.218000000000004,25.7,616.6,882.4,0.00452516400707931,1
2015-02-03 13:53:00,23.23,25.715,608.333333333333,883.0,0.00453113277335468,1
2015-02-03 13:53:59,23.254,25.68,609.0,884.5,0.0045315347398536395,1
2015-02-03 13:54:59,23.2675,25.7225,599.0,888.25,0.00454281948050459,1
2015-02-03 13:56:00,23.272,25.772,594.8,889.4,0.00455287208154249,1
2015-02-03 13:57:00,23.29,25.79,585.75,895.0,0.00456106776695527,1
2015-02-03 13:58:00,23.29,25.79,584.8,894.4,0.00456106776695527,1
2015-02-03 13:59:00,23.29,25.79,592.75,898.25,0.00456106776695527,1
2015-02-03 13:59:59,23.29,25.79,586.5,898.0,0.00456106776695527,1
2015-02-03 14:00:59,23.29,25.79,585.0,898.8,0.00456106776695527,1
2015-02-03 14:02:00,23.29,25.79,576.75,901.0,0.00456106776695527,1
2015-02-03 14:03:00,23.29,25.79,566.0,900.1428571428571,0.00456106776695527,1
2015-02-03 14:04:00,23.29,25.7675,560.0,898.25,0.00455705939565711,1
2015-02-03 14:05:00,23.29,25.754,566.0,895.6,0.00455465439749561,1
2015-02-03 14:06:00,23.29,25.7933333333333,569.333333333333,892.333333333333,0.00456166160410202,1
2015-02-03 14:06:59,23.29,26.16,561.0,911.166666666667,0.00462699056302192,1
2015-02-03 14:08:00,23.29,25.89,561.0,912.0,0.00457888337102673,1
2015-02-03 14:09:00,23.29,25.89,561.0,913.0,0.00457888337102673,1
2015-02-03 14:10:00,23.29,26.059166666666698,558.3,921.4,0.004609023741299761,1
2015-02-03 14:10:59,23.29,26.228333333333303,555.6,929.8,0.0046391670114012,1
2015-02-03 14:12:00,23.29,26.456,558.8,951.8,0.00467973878852721,1
2015-02-03 14:12:59,23.29,26.575,546.0,956.75,0.004700947503647229,1
2015-02-03 14:13:59,23.29,26.62,546.0,968.0,0.00470896798007197,1
2015-02-03 14:15:00,23.29,26.754,542.8,966.0,0.0047328523924129,1
2015-02-03 14:16:00,23.29,26.79,544.8,971.8,0.00473926941045434,1
2015-02-03 14:17:00,23.29,26.87,541.4,983.0,0.004753529921021821,1
2015-02-03 14:18:00,23.33,26.956,538.0,993.6,0.00478048254400917,1
2015-02-03 14:19:00,23.29,27.0,538.4,999.6,0.0047767046348402,1
2015-02-03 14:19:59,23.35,27.08,538.4,1005.4,0.00480849045959722,1
2015-02-03 14:21:00,23.315,27.1,534.5,1013.75,0.004801832622162621,1
2015-02-03 14:22:00,23.29,27.14,538.8,1019.8,0.00480166393565326,1
2015-02-03 14:23:00,23.29,27.26,531.0,1023.0,0.00482305920427885,1
2015-02-03 14:23:59,23.29,27.408333333333303,526.833333333333,1027.5,0.004849508152265061,1
2015-02-03 14:25:00,23.29,27.4175,526.75,1038.5,0.0048511427110445,1
2015-02-03 14:25:59,23.29,27.5,519.666666666667,1049.0,0.00486585412367001,1
2015-02-03 14:26:59,23.29,27.5,505.8,1051.8,0.00486585412367001,1
2015-02-03 14:28:00,23.3185714285714,27.585714285714303,493.0,1056.0,0.00488963512707243,1
2015-02-03 14:29:00,23.29,27.65,503.5,1054.5,0.0048926039157939,1
2015-02-03 14:30:00,23.29,27.772,496.2,1066.6,0.00491436209694374,1
2015-02-03 14:31:00,23.29,27.7,513.0,1074.0,0.00490152102049775,1
2015-02-03 14:31:59,23.29,27.79,520.5,1068.25,0.00491757244825221,1
2015-02-03 14:32:59,23.33,27.874000000000002,528.0,1075.6,0.00494457844645588,1
2015-02-03 14:34:00,23.29,27.9175,516.75,1085.25,0.0049403133780148295,1
2015-02-03 14:35:00,23.29,27.963333333333303,513.0,1096.33333333333,0.00494848862518615,1
2015-02-03 14:36:00,23.304285714285697,28.0142857142857,503.71428571428595,1099.14285714286,0.004961890438102121,1
2015-02-03 14:37:00,23.323333333333302,28.1,503.0,1108.83333333333,0.00498296766080685,1
2015-02-03 14:38:00,23.29,28.1,498.0,1117.0,0.00497286699161319,1
2015-02-03 14:38:59,23.29,28.236,481.6,1116.0,0.00499712832126751,1
2015-02-03 14:39:59,23.29,28.35,484.0,1120.2,0.0050174664707096795,1
2015-02-03 14:41:00,23.29,28.39,483.4,1120.6,0.005024602976200289,1
2015-02-03 14:42:00,23.29,28.533333333333303,485.0,1129.33333333333,0.0050501767882762,1
2015-02-03 14:43:00,23.29,28.575,478.0,1132.25,0.00505761142733373,1
2015-02-03 14:44:00,23.29,28.6,478.75,1132.5,0.0050620722953919105,1
2015-02-03 14:44:59,23.29,28.6833333333333,474.0,1142.83333333333,0.00507694231398356,1
2015-02-03 14:45:59,23.29,28.772,473.0,1152.0,0.00509276478818188,1
2015-02-03 14:47:00,23.29,28.79,474.0,1156.75,0.00509597696691146,1
2015-02-03 14:48:00,23.29,28.89,479.0,1159.33333333333,0.00511382300356036,1
2015-02-03 14:49:00,23.254,28.912,476.0,1160.8,0.00510654102587916,1
2015-02-03 14:50:00,23.245,28.92,467.75,1160.0,0.0051051661578754,1
2015-02-03 14:51:00,23.236,28.978,464.0,1167.0,0.005112685129071129,1
2015-02-03 14:51:59,23.2,29.05,464.0,1171.0,0.005114263035035121,1
2015-02-03 14:53:00,23.2225,29.15,464.0,1175.5,0.00513905406343719,1
2015-02-03 14:54:00,23.2,29.2,453.0,1181.0,0.00514088885036853,1
2015-02-03 14:55:00,23.2,29.2,464.0,1192.0,0.00514088885036853,1
2015-02-03 14:55:59,23.2,29.2,464.0,1197.75,0.00514088885036853,1
2015-02-03 14:57:00,23.2,29.254,461.0,1198.2,0.00515047469737527,1
2015-02-03 14:57:59,23.2,29.33,464.0,1196.5,0.00516396638590783,1
2015-02-03 14:58:59,23.2,29.356666666666698,464.0,1203.25,0.00516870044928234,1
2015-02-03 15:00:00,23.14,29.456,469.0,1209.0,0.00516740184512806,1
2015-02-03 15:01:00,23.125,29.4725,469.0,1212.25,0.005165593914299171,1
2015-02-03 15:02:00,23.1,29.5,463.0,1219.6,0.00516257728412937,1
2015-02-03 15:03:00,23.1,29.55,465.25,1218.75,0.0051714001650050205,1
2015-02-03 15:04:00,23.1,29.6,466.0,1221.6,0.00518022329412355,1
2015-02-03 15:04:59,23.1,29.62,469.0,1219.8,0.0051837526152813205,1
2015-02-03 15:06:00,23.1,29.7,466.5,1224.66666666667,0.005197870297131171,1
2015-02-03 15:07:00,23.1,29.745,469.0,1233.75,0.0052058117724775605,1
2015-02-03 15:08:00,23.1,29.84,469.0,1235.75,0.0052225777697639895,1
2015-02-03 15:08:59,23.1,29.84,469.0,1239.5,0.0052225777697639895,1
2015-02-03 15:10:00,23.085714285714303,29.89,465.666666666667,1245.0,0.0052268457571293,1
2015-02-03 15:10:59,23.0666666666667,29.856666666666698,464.0,1247.25,0.00521490474145376,1
2015-02-03 15:11:59,23.025,29.9175,469.0,1246.0,0.005212350627370911,1
2015-02-03 15:13:00,23.016666666666698,29.963333333333303,462.333333333333,1245.16666666667,0.0052177486012466604,1
2015-02-03 15:14:00,23.0,30.0,465.0,1254.6,0.00521887561724853,1
2015-02-03 15:15:00,23.0,30.0,461.0,1261.2,0.00521887561724853,1
2015-02-03 15:16:00,23.0,30.0,464.0,1261.0,0.00521887561724853,1
2015-02-03 15:16:59,23.0,30.016666666666698,462.333333333333,1263.66666666667,0.0052217993333571,1
2015-02-03 15:17:59,23.0,30.06,461.0,1270.2,0.00522940112280461,1
2015-02-03 15:19:00,23.0,30.075,464.0,1273.25,0.00523203255439104,1
2015-02-03 15:20:00,23.0,30.12,461.0,1280.2,0.00523992698162853,1
2015-02-03 15:21:00,23.0,30.15,469.0,1284.5,0.00524519004352148,1
2015-02-03 15:22:00,23.0,30.23,462.333333333333,1285.16666666667,0.0052592253070464605,1
2015-02-03 15:23:00,23.0,30.29,462.333333333333,1290.66666666667,0.00526975216689249,1
2015-02-03 15:23:59,22.9685714285714,30.304285714285697,460.428571428571,1294.57142857143,0.0052621521240719,1
2015-02-03 15:24:59,22.9175,30.29,464.0,1294.0,0.0052432718125789,1
2015-02-03 15:26:00,22.912,30.29,461.0,1301.0,0.00524151064064436,1
2015-02-03 15:27:00,22.908333333333303,30.306666666666697,462.333333333333,1313.16666666667,0.00524324454762937,1
2015-02-03 15:28:00,22.89,30.34,464.0,1312.75,0.00524318460448223,1
2015-02-03 15:29:00,22.945,30.39,469.0,1311.5,0.00526957174907314,1
2015-02-03 15:29:59,22.926666666666698,30.373333333333303,469.0,1317.6,0.00526076361340516,1
2015-02-03 15:30:59,22.963333333333303,30.39,469.0,1327.5,0.0052754745659686,1
2015-02-03 15:32:00,22.937142857142895,30.391428571428598,469.0,1330.28571428571,0.00526729344587457,1
2015-02-03 15:33:00,22.934,30.456,466.0,1330.0,0.00527756649320545,1
2015-02-03 15:34:00,22.9175,30.5,465.25,1328.75,0.00527993189209704,1
2015-02-03 15:35:00,22.937142857142895,30.405714285714303,456.142857142857,1330.0,0.00526979035275781,1
2015-02-03 15:36:00,22.956,30.412,454.0,1321.8,0.00527696244872235,1
2015-02-03 15:36:59,22.89,30.445,454.0,1321.5,0.00526148359397035,1
2015-02-03 15:38:00,22.934,30.6,454.0,1331.6,0.00530273225818885,1
2015-02-03 15:39:00,22.908333333333303,30.6,454.0,1336.83333333333,0.00529442503322916,1
2015-02-03 15:40:00,22.89,30.68,454.0,1340.0,0.00530244234434886,1
2015-02-03 15:40:59,22.945,30.7,454.0,1350.75,0.00532378527896655,1
2015-02-03 15:42:00,22.89,30.675,454.0,1356.0,0.005301570825881121,1
2015-02-03 15:42:59,22.89,30.675,454.0,1351.75,0.005301570825881121,1
2015-02-03 15:43:59,22.89,30.745,454.0,1360.16666666667,0.005313772304801279,1
2015-02-03 15:45:00,22.89,30.79,454.0,1364.2,0.00532161636332885,1
2015-02-03 15:46:00,22.89,30.754,454.0,1363.2,0.00531534110081356,1
2015-02-03 15:47:00,22.89,30.79,454.0,1363.16666666667,0.00532161636332885,1
2015-02-03 15:48:00,22.89,30.79,454.0,1367.0,0.00532161636332885,1
2015-02-03 15:49:00,22.89,30.79,454.0,1368.5,0.00532161636332885,1
2015-02-03 15:49:59,22.912,30.79,454.0,1365.8,0.00532877401973244,1
2015-02-03 15:51:00,22.89,30.89,454.0,1361.6,0.00533904830684845,1
2015-02-03 15:52:00,22.89,30.865,465.25,1372.0,0.0053346902301447605,1
2015-02-03 15:53:00,22.89,30.89,465.25,1385.25,0.00533904830684845,1
2015-02-03 15:53:59,22.89,30.89,469.0,1386.4,0.00533904830684845,1
2015-02-03 15:55:00,22.89,30.89,469.0,1393.16666666667,0.00533904830684845,1
2015-02-03 15:55:59,22.89,30.85,469.0,1393.0,0.00533207541318664,1
2015-02-03 15:56:59,22.89,30.79,460.0,1389.0,0.00532161636332885,1
2015-02-03 15:58:00,22.89,30.79,454.0,1385.2,0.00532161636332885,1
2015-02-03 15:59:00,22.89,30.856666666666698,454.0,1377.33333333333,0.00533323755136582,1
2015-02-03 16:00:00,22.89,30.856666666666698,454.0,1383.83333333333,0.00533323755136582,1
2015-02-03 16:01:00,22.89,30.83,442.0,1388.6,0.00532858902448337,1
2015-02-03 16:01:59,22.89,30.865,449.5,1377.5,0.0053346902301447605,1
2015-02-03 16:02:59,22.89,30.89,451.6,1374.0,0.00533904830684845,1
2015-02-03 16:04:00,22.89,30.89,451.6,1377.6,0.00533904830684845,1
2015-02-03 16:05:00,22.89,30.89,456.8,1373.0,0.00533904830684845,1
2015-02-03 16:06:00,22.865,30.84,444.0,1372.25,0.00532219540359315,1
2015-02-03 16:07:00,22.89,30.89,444.0,1376.0,0.00533904830684845,1
2015-02-03 16:08:00,22.84,30.84,444.0,1361.75,0.0053140695648421,1
2015-02-03 16:08:59,22.79,30.81,444.0,1356.6,0.00529265334760105,1
2015-02-03 16:09:59,22.79,30.84,444.0,1363.0,0.00529785075094191,1
2015-02-03 16:11:00,22.79,30.83,444.0,1363.8,0.00529611827359213,1
2015-02-03 16:12:00,22.79,30.89,444.0,1363.5,0.005306513281236379,1
2015-02-03 16:13:00,22.79,30.89,444.0,1369.33333333333,0.005306513281236379,1
2015-02-03 16:14:00,22.79,30.9175,444.0,1366.25,0.00531127777487795,1
2015-02-03 16:14:59,22.79,30.89,444.0,1372.57142857143,0.005306513281236379,1
2015-02-03 16:15:59,22.79,30.89,444.0,1361.66666666667,0.005306513281236379,1
2015-02-03 16:17:00,22.79,30.89,444.0,1367.25,0.005306513281236379,1
2015-02-03 16:18:00,22.79,30.89,444.0,1359.0,0.005306513281236379,1
2015-02-03 16:19:00,22.79,30.934,444.0,1363.8,0.00531413650580267,1
2015-02-03 16:20:00,22.79,30.89,444.0,1353.75,0.005306513281236379,1
2015-02-03 16:21:00,22.79,31.0,444.0,1356.33333333333,0.0053255716900577205,1
2015-02-03 16:21:59,22.79,31.0,444.0,1363.8,0.0053255716900577205,1
2015-02-03 16:23:00,22.772,31.02,444.0,1364.0,0.00532317431933842,1
2015-02-03 16:24:00,22.79,31.05,444.0,1373.33333333333,0.00533423498598668,1
2015-02-03 16:25:00,22.7675,31.125,440.25,1374.25,0.00533987771455223,1
