"no","date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"750","2015-02-03 00:29:00",20.6,22.2,0,446.6,0.00332520581189891,0
"751","2015-02-03 00:29:59",20.6,22.2,0,447.666666666667,0.00332520581189891,0
"752","2015-02-03 00:30:59",20.6,22.2,0,447,0.00332520581189891,0
"753","2015-02-03 00:32:00",20.6,22.2,0,446.75,0.00332520581189891,0
"754","2015-02-03 00:33:00",20.6,22.2,0,449.333333333333,0.00332520581189891,0
"755","2015-02-03 00:34:00",20.58,22.2,0,451.2,0.00332108562853912,0
"756","2015-02-03 00:35:00",20.6,22.2,0,454,0.00332520581189891,0
"757","2015-02-03 00:36:00",20.6,22.2,0,451,0.00332520581189891,0
"758","2015-02-03 00:36:59",20.6,22.2,0,450.25,0.00332520581189891,0
"759","2015-02-03 00:38:00",20.6,22.2225,0,450,0.00332859398802281,0
"760","2015-02-03 00:39:00",20.6,22.2225,0,449,0.00332859398802281,0
"761","2015-02-03 00:40:00",20.6,22.2,0,446,0.00332520581189891,0
"762","2015-02-03 00:40:59",20.58,22.218,0,443.2,0.00332379279008611,0
"763","2015-02-03 00:42:00",20.5666666666667,22.26,0,443.333333333333,0.0033273578053557,0
"764","2015-02-03 00:42:59",20.6,22.2,0,448,0.00332520581189891,0
"765","2015-02-03 00:43:59",20.6,22.2675,0,454,0.00333537045041996,0
"766","2015-02-03 00:45:00",20.6,22.29,0,451.5,0.00333875873669441,0
"767","2015-02-03 00:46:00",20.6,22.29,0,451.333333333333,0.00333875873669441,0
"768","2015-02-03 00:47:00",20.55,22.29,0,447,0.00332842453898209,0
"769","2015-02-03 00:48:00",20.55,22.29,0,448.5,0.00332842453898209,0
"770","2015-02-03 00:49:00",20.525,22.2225,0,450.5,0.0033131506773984,0
"771","2015-02-03 00:49:59",20.575,22.29,0,446.5,0.00333358811005981,0
"772","2015-02-03 00:51:00",20.6,22.29,0,447.333333333333,0.00333875873669441,0
"773","2015-02-03 00:52:00",20.575,22.29,0,453.5,0.00333358811005981,0
"774","2015-02-03 00:53:00",20.5666666666667,22.29,0,451.333333333333,0.00333186613615914,0
"775","2015-02-03 00:53:59",20.58,22.254,0,449.4,0.00332920718350033,0
"776","2015-02-03 00:55:00",20.5333333333333,22.26,0,453.666666666667,0.00332048710193108,0
"777","2015-02-03 00:55:59",20.575,22.2,0,448.25,0.00332005628567131,0
"778","2015-02-03 00:56:59",20.575,22.29,0,452,0.00333358811005981,0
"779","2015-02-03 00:58:00",20.525,22.2675,0,452.666666666667,0.00331989553287361,0
"780","2015-02-03 00:59:00",20.6,22.2,0,454.666666666667,0.00332520581189891,0
"781","2015-02-03 01:00:00",20.6,22.254,0,453.2,0.0033333374962797,0
"782","2015-02-03 01:01:00",20.56,22.29,0,447.6,0.0033304891212768,0
"783","2015-02-03 01:01:59",20.6,22.29,0,447.666666666667,0.00333875873669441,0
"784","2015-02-03 01:02:59",20.55,22.29,0,448,0.00332842453898209,0
"785","2015-02-03 01:04:00",20.55,22.29,0,451,0.00332842453898209,0
"786","2015-02-03 01:05:00",20.6,22.29,0,451,0.00333875873669441,0
"787","2015-02-03 01:06:00",20.525,22.2675,0,451,0.00331989553287361,0
"788","2015-02-03 01:07:00",20.525,22.29,0,449.75,0.00332326801517587,0
"789","2015-02-03 01:08:00",20.52,22.29,0,453,0.00332223755535867,0
"790","2015-02-03 01:08:59",20.5,22.2675,0,453.5,0.00331475130150607,0
"791","2015-02-03 01:09:59",20.5,22.29,0,452.333333333333,0.00331811853036384,0
"792","2015-02-03 01:11:00",20.525,22.29,0,452,0.00332326801517587,0
"793","2015-02-03 01:12:00",20.6,22.26,0,450.666666666667,0.00333424102982127,0
"794","2015-02-03 01:13:00",20.5,22.2,0,449.5,0.00330464983251252,0
"795","2015-02-03 01:14:00",20.6,22.2225,0,449.75,0.00332859398802281,0
"796","2015-02-03 01:14:59",20.56,22.2,0,449,0.00331696994314427,0
"797","2015-02-03 01:15:59",20.6,22.2,0,451.333333333333,0.00332520581189891,0
"798","2015-02-03 01:17:00",20.5666666666667,22.2,0,449,0.00331834133876291,0
"799","2015-02-03 01:18:00",20.5666666666667,22.2,0,448,0.00331834133876291,0
"800","2015-02-03 01:19:00",20.575,22.2,0,443.25,0.00332005628567131,0
"801","2015-02-03 01:20:00",20.55,22.245,0,446.5,0.003321669089444,0
"802","2015-02-03 01:21:00",20.6,22.245,0,448.75,0.00333198220086296,0
"803","2015-02-03 01:21:59",20.6,22.2225,0,451,0.00332859398802281,0
"804","2015-02-03 01:23:00",20.6,22.2,0,451.5,0.00332520581189891,0
"805","2015-02-03 01:24:00",20.5666666666667,22.2,0,455,0.00331834133876291,0
"806","2015-02-03 01:25:00",20.6,22.2,0,451.6,0.00332520581189891,0
"807","2015-02-03 01:25:59",20.6,22.2,0,452.666666666667,0.00332520581189891,0
"808","2015-02-03 01:27:00",20.6,22.14,0,448.2,0.00331617085506567,0
"809","2015-02-03 01:27:59",20.6,22.125,0,445.75,0.00331391215665121,0
"810","2015-02-03 01:28:59",20.6,22.1,0,446.666666666667,0.0033101476955541,0
"811","2015-02-03 01:30:00",20.6,22.1,0,446.333333333333,0.0033101476955541,0
"812","2015-02-03 01:31:00",20.6,22.125,0,444.75,0.00331391215665121,0
"813","2015-02-03 01:32:00",20.6,22.1,0,444.5,0.0033101476955541,0
"814","2015-02-03 01:33:00",20.58,22.14,0,446,0.0033120619260006,0
"815","2015-02-03 01:34:00",20.5666666666667,22.1333333333333,0,443.333333333333,0.00330832334749752,0
"816","2015-02-03 01:34:59",20.6,22.1,0,447,0.0033101476955541,0
"817","2015-02-03 01:36:00",20.5666666666667,22.1,0,446,0.00330331447223472,0
"818","2015-02-03 01:37:00",20.6,22.15,0,445.25,0.00331767666307384,0
"819","2015-02-03 01:38:00",20.575,22.125,0,442,0.0033087802127036,0
"820","2015-02-03 01:38:59",20.575,22.1,0,443,0.00330502161208519,0
"821","2015-02-03 01:40:00",20.6,22.1,0,443,0.0033101476955541,0
"822","2015-02-03 01:40:59",20.6,22.1,0,446.333333333333,0.0033101476955541,0
"823","2015-02-03 01:41:59",20.6,22.1333333333333,0,449,0.00331516698708921,0
"824","2015-02-03 01:43:00",20.6,22.125,0,445.25,0.00331391215665121,0
"825","2015-02-03 01:44:00",20.6,22.1,0,441.25,0.0033101476955541,0
"826","2015-02-03 01:45:00",20.575,22.175,0,441.75,0.00331629754949584,0
"827","2015-02-03 01:46:00",20.575,22.175,0,441.5,0.00331629754949584,0
"828","2015-02-03 01:46:59",20.6,22.1333333333333,0,445,0.00331516698708921,0
"829","2015-02-03 01:47:59",20.575,22.125,0,446,0.0033087802127036,0
"830","2015-02-03 01:49:00",20.55,22.2,0,442.5,0.00331491378586315,0
"831","2015-02-03 01:50:00",20.5666666666667,22.2,0,445,0.00331834133876291,0
"832","2015-02-03 01:51:00",20.525,22.2,0,443.5,0.00330977830422425,0
"833","2015-02-03 01:52:00",20.56,22.2,0,443,0.00331696994314427,0
"834","2015-02-03 01:53:00",20.6,22.2,0,444.333333333333,0.00332520581189891,0
"835","2015-02-03 01:53:59",20.5333333333333,22.2,0,443.666666666667,0.00331148935214956,0
"836","2015-02-03 01:54:59",20.58,22.2,0,443.4,0.00332108562853912,0
"837","2015-02-03 01:56:00",20.6,22.2,0,447,0.00332520581189891,0
"838","2015-02-03 01:57:00",20.6,22.2,0,446.25,0.00332520581189891,0
"839","2015-02-03 01:58:00",20.56,22.2,0,445.6,0.00331696994314427,0
"840","2015-02-03 01:59:00",20.55,22.2,0,448.5,0.00331491378586315,0
"841","2015-02-03 01:59:59",20.6,22.2,0,443.666666666667,0.00332520581189891,0
"842","2015-02-03 02:00:59",20.58,22.2,0,444.4,0.00332108562853912,0
"843","2015-02-03 02:02:00",20.6,22.2,0,444.333333333333,0.00332520581189891,0
"844","2015-02-03 02:03:00",20.575,22.2,0,443.5,0.00332005628567131,0
"845","2015-02-03 02:04:00",20.5666666666667,22.23,0,451,0.00332284953955743,0
"846","2015-02-03 02:05:00",20.575,22.2675,0,444.5,0.00333020509905801,0
"847","2015-02-03 02:06:00",20.6,22.2225,0,443,0.00332859398802281,0
"848","2015-02-03 02:06:59",20.5333333333333,22.2,0,445.666666666667,0.00331148935214956,0
"849","2015-02-03 02:08:00",20.56,22.2,0,447.8,0.00331696994314427,0
"850","2015-02-03 02:09:00",20.6,22.2,0,445,0.00332520581189891,0
"851","2015-02-03 02:10:00",20.575,22.2,0,442.5,0.00332005628567131,0
"852","2015-02-03 02:10:59",20.525,22.245,0,446.75,0.00331652308694799,0
"853","2015-02-03 02:12:00",20.525,22.2675,0,442.75,0.00331989553287361,0
"854","2015-02-03 02:12:59",20.5,22.29,0,441.333333333333,0.00331811853036384,0
"855","2015-02-03 02:13:59",20.525,22.29,0,443.75,0.00332326801517587,0
"856","2015-02-03 02:15:00",20.5,22.29,0,441.25,0.00331811853036384,0
"857","2015-02-03 02:16:00",20.5,22.29,0,440.25,0.00331811853036384,0
"858","2015-02-03 02:17:00",20.5,22.29,0,441.5,0.00331811853036384,0
"859","2015-02-03 02:18:00",20.5,22.29,0,439.333333333333,0.00331811853036384,0
"860","2015-02-03 02:19:00",20.5,22.29,0,439,0.00331811853036384,0
"861","2015-02-03 02:19:59",20.5,22.29,0,445.333333333333,0.00331811853036384,0
"862","2015-02-03 02:21:00",20.5,22.29,0,443.5,0.00331811853036384,0
"863","2015-02-03 02:22:00",20.5,22.29,0,439.8,0.00331811853036384,0
"864","2015-02-03 02:23:00",20.5,22.29,0,438.25,0.00331811853036384,0
"865","2015-02-03 02:23:59",20.5,22.29,0,443,0.00331811853036384,0
"866","2015-02-03 02:25:00",20.5,22.29,0,440.75,0.00331811853036384,0
"867","2015-02-03 02:25:59",20.5,22.29,0,438.2,0.00331811853036384,0
"868","2015-02-03 02:26:59",20.5,22.29,0,441.333333333333,0.00331811853036384,0
"869","2015-02-03 02:28:00",20.5,22.29,0,438.25,0.00331811853036384,0
"870","2015-02-03 02:29:00",20.5,22.29,0,436.5,0.00331811853036384,0
"871","2015-02-03 02:30:00",20.5,22.29,0,439.333333333333,0.00331811853036384,0
"872","2015-02-03 02:31:00",20.5,22.29,0,439.75,0.00331811853036384,0
"873","2015-02-03 02:31:59",20.5,22.29,0,439.75,0.00331811853036384,0
"874","2015-02-03 02:32:59",20.5,22.29,0,441.166666666667,0.00331811853036384,0
"875","2015-02-03 02:34:00",20.5,22.29,0,441.666666666667,0.00331811853036384,0
"876","2015-02-03 02:35:00",20.5,22.29,0,438.5,0.00331811853036384,0
"877","2015-02-03 02:36:00",20.5,22.29,0,439.75,0.00331811853036384,0
"878","2015-02-03 02:37:00",20.5,22.29,0,438.2,0.00331811853036384,0
"879","2015-02-03 02:38:00",20.5,22.29,0,438.666666666667,0.00331811853036384,0
"880","2015-02-03 02:38:59",20.5,22.315,0,442,0.00332185993829356,0
"881","2015-02-03 02:39:59",20.5,22.39,0,447.75,0.00333308443071495,0
"882","2015-02-03 02:41:00",20.5,22.3566666666667,0,442.333333333333,0.00332809571766905,0
"883","2015-02-03 02:42:00",20.5,22.365,0,442.25,0.00332934288846831,0
"884","2015-02-03 02:43:00",20.5,22.39,0,445.75,0.00333308443071495,0
"885","2015-02-03 02:44:00",20.5,22.365,0,441.5,0.00332934288846831,0
"886","2015-02-03 02:44:59",20.5,22.39,0,437.25,0.00333308443071495,0
"887","2015-02-03 02:45:59",20.5,22.39,0,439,0.00333308443071495,0
"888","2015-02-03 02:47:00",20.5,22.29,0,436.5,0.00331811853036384,0
"889","2015-02-03 02:48:00",20.5,22.3233333333333,0,432.5,0.00332310708421931,0
"890","2015-02-03 02:49:00",20.5,22.315,0,427.5,0.00332185993829356,0
"891","2015-02-03 02:50:00",20.5,22.315,0,437.5,0.00332185993829356,0
"892","2015-02-03 02:51:00",20.5,22.3566666666667,0,436.666666666667,0.00332809571766905,0
"893","2015-02-03 02:51:59",20.5,22.39,0,435,0.00333308443071495,0
"894","2015-02-03 02:53:00",20.5,22.39,0,437,0.00333308443071495,0
"895","2015-02-03 02:54:00",20.5,22.39,0,438.666666666667,0.00333308443071495,0
"896","2015-02-03 02:55:00",20.5,22.39,0,440.5,0.00333308443071495,0
"897","2015-02-03 02:55:59",20.5,22.34,0,442.75,0.00332560139099478,0
"898","2015-02-03 02:57:00",20.5,22.37,0,438,0.00333009119333576,0
"899","2015-02-03 02:57:59",20.5,22.39,0,436.25,0.00333308443071495,0
"900","2015-02-03 02:58:59",20.4633333333333,22.3566666666667,0,441.333333333333,0.00332053306356377,0
"901","2015-02-03 03:00:00",20.5,22.39,0,441,0.00333308443071495,0
"902","2015-02-03 03:01:00",20.5,22.315,0,437,0.00332185993829356,0
"903","2015-02-03 03:02:00",20.5,22.37,0,435.2,0.00333009119333576,0
"904","2015-02-03 03:03:00",20.5,22.3566666666667,0,433.333333333333,0.00332809571766905,0
"905","2015-02-03 03:04:00",20.5,22.39,0,435,0.00333308443071495,0
"906","2015-02-03 03:04:59",20.5,22.34,0,433.8,0.00332560139099478,0
"907","2015-02-03 03:06:00",20.5,22.39,0,435.333333333333,0.00333308443071495,0
"908","2015-02-03 03:07:00",20.5,22.39,0,437.25,0.00333308443071495,0
"909","2015-02-03 03:08:00",20.5,22.39,0,434.4,0.00333308443071495,0
"910","2015-02-03 03:08:59",20.5,22.39,0,431.75,0.00333308443071495,0
"911","2015-02-03 03:10:00",20.5,22.39,0,437.333333333333,0.00333308443071495,0
"912","2015-02-03 03:10:59",20.5,22.39,0,439.666666666667,0.00333308443071495,0
"913","2015-02-03 03:11:59",20.478,22.37,0,435.6,0.00332554904589295,0
"914","2015-02-03 03:13:00",20.456,22.35,0,433,0.00331802735234761,0
"915","2015-02-03 03:14:00",20.478,22.392,0,432.6,0.00332883709371958,0
"916","2015-02-03 03:15:00",20.5,22.39,0,435.75,0.00333308443071495,0
"917","2015-02-03 03:16:00",20.4266666666667,22.3233333333333,0,436,0.00330801968913549,0
"918","2015-02-03 03:16:59",20.5,22.39,0,434.5,0.00333308443071495,0
"919","2015-02-03 03:17:59",20.478,22.392,0,435.4,0.00332883709371958,0
"920","2015-02-03 03:19:00",20.4266666666667,22.3233333333333,0,437.333333333333,0.00330801968913549,0
"921","2015-02-03 03:20:00",20.4175,22.3925,0,430.75,0.00331643637851585,0
"922","2015-02-03 03:21:00",20.456,22.414,0,439.2,0.00332757946876666,0
"923","2015-02-03 03:22:00",20.4725,22.39,0,441.5,0.00332740246984485,0
"924","2015-02-03 03:23:00",20.4633333333333,22.3933333333333,0,445.666666666667,0.00332600811615316,0
"925","2015-02-03 03:23:59",20.5,22.39,0,443.25,0.00333308443071495,0
"926","2015-02-03 03:24:59",20.4175,22.3425,0,438.25,0.00330899174401155,0
"927","2015-02-03 03:26:00",20.4633333333333,22.4633333333333,0,437,0.00333646075551332,0
"928","2015-02-03 03:27:00",20.478,22.478,0,429.8,0.00334169070337164,0
"929","2015-02-03 03:28:00",20.5,22.456,0,431.2,0.00334296231737792,0
"930","2015-02-03 03:29:00",20.5,22.412,0,435.8,0.00333637702492895,0
"931","2015-02-03 03:29:59",20.4725,22.3925,0,435.75,0.00332777598530706,0
"932","2015-02-03 03:30:59",20.445,22.34,0,434.25,0.00331427163328817,0
"933","2015-02-03 03:32:00",20.5,22.434,0,434.6,0.00333966965381643,0
"934","2015-02-03 03:33:00",20.5,22.39,0,434,0.00333308443071495,0
"935","2015-02-03 03:34:00",20.5,22.39,0,433.5,0.00333308443071495,0
"936","2015-02-03 03:35:00",20.5,22.39,0,434.666666666667,0.00333308443071495,0
"937","2015-02-03 03:36:00",20.5,22.39,0,437.5,0.00333308443071495,0
"938","2015-02-03 03:36:59",20.5,22.39,0,438.5,0.00333308443071495,0
"939","2015-02-03 03:38:00",20.5,22.4266666666667,0,436.666666666667,0.0033385721070013,0
"940","2015-02-03 03:39:00",20.5,22.445,0,431.166666666667,0.00334131598126289,0
"941","2015-02-03 03:40:00",20.5,22.39,0,436,0.00333308443071495,0
"942","2015-02-03 03:40:59",20.4725,22.3925,0,438.25,0.00332777598530706,0
"943","2015-02-03 03:42:00",20.5,22.4633333333333,0,439,0.00334405987960385,0
"944","2015-02-03 03:42:59",20.5,22.456,0,436.6,0.00334296231737792,0
"945","2015-02-03 03:43:59",20.5,22.39,0,432.666666666667,0.00333308443071495,0
"946","2015-02-03 03:45:00",20.5,22.39,0,433.25,0.00333308443071495,0
"947","2015-02-03 03:46:00",20.4725,22.39,0,433.5,0.00332740246984485,0
"948","2015-02-03 03:47:00",20.4725,22.4175,0,435.75,0.00333151116447087,0
"949","2015-02-03 03:48:00",20.5,22.5,0,436,0.00334954774852514,0
"950","2015-02-03 03:49:00",20.5,22.478,0,430.8,0.00334625501561398,0
"951","2015-02-03 03:49:59",20.434,22.412,0,435.4,0.00332274112706532,0
"952","2015-02-03 03:51:00",20.4175,22.34,0,433.5,0.00330861951693947,0
"953","2015-02-03 03:52:00",20.39,22.39,0,429.75,0.00331040775412912,0
"954","2015-02-03 03:53:00",20.39,22.39,0,430,0.00331040775412912,0
"955","2015-02-03 03:53:59",20.39,22.39,0,433,0.00331040775412912,0
"956","2015-02-03 03:55:00",20.39,22.39,0,436.25,0.00331040775412912,0
"957","2015-02-03 03:55:59",20.39,22.39,0,433.5,0.00331040775412912,0
"958","2015-02-03 03:56:59",20.39,22.5,0,434.25,0.00332675846769344,0
"959","2015-02-03 03:58:00",20.39,22.4633333333333,0,430.333333333333,0.00332130813483038,0
"960","2015-02-03 03:59:00",20.39,22.5,0,429.6,0.00332675846769344,0
"961","2015-02-03 04:00:00",20.39,22.5,0,433.5,0.00332675846769344,0
"962","2015-02-03 04:01:00",20.39,22.5,0,435.6,0.00332675846769344,0
"963","2015-02-03 04:01:59",20.39,22.5,0,434.666666666667,0.00332675846769344,0
"964","2015-02-03 04:02:59",20.39,22.5,0,432.333333333333,0.00332675846769344,0
"965","2015-02-03 04:04:00",20.39,22.5,0,438,0.00332675846769344,0
"966","2015-02-03 04:05:00",20.39,22.5,0,436.5,0.00332675846769344,0
"967","2015-02-03 04:06:00",20.39,22.5,0,440.75,0.00332675846769344,0
"968","2015-02-03 04:07:00",20.39,22.5,0,438,0.00332675846769344,0
"969","2015-02-03 04:08:00",20.39,22.5,0,434.75,0.00332675846769344,0
"970","2015-02-03 04:08:59",20.39,22.5,0,434.75,0.00332675846769344,0
"971","2015-02-03 04:09:59",20.39,22.5,0,435.666666666667,0.00332675846769344,0
"972","2015-02-03 04:11:00",20.39,22.5,0,434,0.00332675846769344,0
"973","2015-02-03 04:12:00",20.35,22.5,0,429.2,0.00331850539059036,0
"974","2015-02-03 04:13:00",20.39,22.5,0,431.5,0.00332675846769344,0
"975","2015-02-03 04:14:00",20.39,22.5,0,430,0.00332675846769344,0
"976","2015-02-03 04:14:59",20.39,22.5,0,434,0.00332675846769344,0
"977","2015-02-03 04:15:59",20.39,22.5,0,434.25,0.00332675846769344,0
"978","2015-02-03 04:17:00",20.39,22.5,0,432.4,0.00332675846769344,0
"979","2015-02-03 04:18:00",20.39,22.4633333333333,0,434.333333333333,0.00332130813483038,0
"980","2015-02-03 04:19:00",20.39,22.5,0,436.4,0.00332675846769344,0
"981","2015-02-03 04:20:00",20.39,22.5,0,435.75,0.00332675846769344,0
"982","2015-02-03 04:21:00",20.39,22.5,0,435.2,0.00332675846769344,0
"983","2015-02-03 04:21:59",20.39,22.5,0,436.75,0.00332675846769344,0
"984","2015-02-03 04:23:00",20.39,22.5,0,438.25,0.00332675846769344,0
"985","2015-02-03 04:24:00",20.39,22.5,0,438.75,0.00332675846769344,0
"986","2015-02-03 04:25:00",20.39,22.4725,0,437.5,0.00332267070913894,0
"987","2015-02-03 04:25:59",20.39,22.4633333333333,0,439.333333333333,0.00332130813483038,0
"988","2015-02-03 04:27:00",20.39,22.5,0,437.5,0.00332675846769344,0
"989","2015-02-03 04:27:59",20.39,22.5,0,433.6,0.00332675846769344,0
"990","2015-02-03 04:28:59",20.39,22.5,0,431.333333333333,0.00332675846769344,0
"991","2015-02-03 04:30:00",20.39,22.5,0,434.8,0.00332675846769344,0
"992","2015-02-03 04:31:00",20.39,22.4633333333333,0,433.333333333333,0.00332130813483038,0
"993","2015-02-03 04:32:00",20.39,22.4725,0,433.8,0.00332267070913894,0
"994","2015-02-03 04:33:00",20.39,22.5,0,436.5,0.00332675846769344,0
"995","2015-02-03 04:34:00",20.39,22.5,0,434,0.00332675846769344,0
"996","2015-02-03 04:34:59",20.39,22.4725,0,433.75,0.00332267070913894,0
"997","2015-02-03 04:36:00",20.39,22.445,0,435.5,0.00331858300402743,0
"998","2015-02-03 04:37:00",20.39,22.4266666666667,0,434.333333333333,0.00331585789697644,0
"999","2015-02-03 04:38:00",20.39,22.5,0,431.75,0.00332675846769344,0
"1000","2015-02-03 04:38:59",20.39,22.5,0,431.5,0.00332675846769344,0
"1001","2015-02-03 04:40:00",20.39,22.5,0,432.5,0.00332675846769344,0
"1002","2015-02-03 04:40:59",20.39,22.456,0,435.4,0.00332021807965894,0
"1003","2015-02-03 04:41:59",20.39,22.5,0,436.666666666667,0.00332675846769344,0
"1004","2015-02-03 04:43:00",20.39,22.5,0,432.6,0.00332675846769344,0
"1005","2015-02-03 04:44:00",20.39,22.4633333333333,0,433,0.00332130813483038,0
"1006","2015-02-03 04:45:00",20.39,22.445,0,431.5,0.00331858300402743,0
"1007","2015-02-03 04:46:00",20.39,22.5,0,431.8,0.00332675846769344,0
"1008","2015-02-03 04:46:59",20.39,22.5,0,439.666666666667,0.00332675846769344,0
"1009","2015-02-03 04:47:59",20.39,22.5,0,436.666666666667,0.00332675846769344,0
"1010","2015-02-03 04:49:00",20.39,22.5,0,439,0.00332675846769344,0
"1011","2015-02-03 04:50:00",20.39,22.5,0,436.25,0.00332675846769344,0
"1012","2015-02-03 04:51:00",20.39,22.5,0,435.8,0.00332675846769344,0
"1013","2015-02-03 04:52:00",20.39,22.4266666666667,0,438.333333333333,0.00331585789697644,0
"1014","2015-02-03 04:53:00",20.39,22.4725,0,436,0.00332267070913894,0
"1015","2015-02-03 04:53:59",20.39,22.5,0,433.666666666667,0.00332675846769344,0
"1016","2015-02-03 04:54:59",20.39,22.5,0,432.25,0.00332675846769344,0
"1017","2015-02-03 04:56:00",20.39,22.5,0,433.5,0.00332675846769344,0
"1018","2015-02-03 04:57:00",20.39,22.5,0,436.25,0.00332675846769344,0
"1019","2015-02-03 04:58:00",20.39,22.5,0,435,0.00332675846769344,0
"1020","2015-02-03 04:59:00",20.39,22.5,0,433.75,0.00332675846769344,0
"1021","2015-02-03 04:59:59",20.39,22.5,0,440.666666666667,0.00332675846769344,0
"1022","2015-02-03 05:00:59",20.39,22.5,0,441.2,0.00332675846769344,0
"1023","2015-02-03 05:02:00",20.39,22.5,0,435.25,0.00332675846769344,0
"1024","2015-02-03 05:03:00",20.39,22.5,0,437.25,0.00332675846769344,0
"1025","2015-02-03 05:04:00",20.39,22.5,0,435.5,0.00332675846769344,0
"1026","2015-02-03 05:05:00",20.39,22.5,0,439.75,0.00332675846769344,0
"1027","2015-02-03 05:06:00",20.39,22.5,0,438,0.00332675846769344,0
"1028","2015-02-03 05:06:59",20.39,22.5,0,435.25,0.00332675846769344,0
"1029","2015-02-03 05:08:00",20.39,22.5,0,434.2,0.00332675846769344,0
"1030","2015-02-03 05:09:00",20.39,22.5,0,435,0.00332675846769344,0
"1031","2015-02-03 05:10:00",20.365,22.5,0,436.5,0.00332159817811205,0
"1032","2015-02-03 05:10:59",20.39,22.5,0,434,0.00332675846769344,0
"1033","2015-02-03 05:12:00",20.39,22.5,0,435.25,0.00332675846769344,0
"1034","2015-02-03 05:12:59",20.39,22.5,0,432.75,0.00332675846769344,0
"1035","2015-02-03 05:13:59",20.39,22.5,0,432,0.00332675846769344,0
"1036","2015-02-03 05:15:00",20.39,22.5,0,432,0.00332675846769344,0
"1037","2015-02-03 05:16:00",20.39,22.5,0,431.5,0.00332675846769344,0
"1038","2015-02-03 05:17:00",20.39,22.5,0,435,0.00332675846769344,0
"1039","2015-02-03 05:18:00",20.39,22.5,0,437.666666666667,0.00332675846769344,0
"1040","2015-02-03 05:19:00",20.39,22.5,0,437.333333333333,0.00332675846769344,0
"1041","2015-02-03 05:19:59",20.365,22.5,0,438,0.00332159817811205,0
"1042","2015-02-03 05:21:00",20.365,22.5,0,434.25,0.00332159817811205,0
"1043","2015-02-03 05:22:00",20.34,22.575,0,435.75,0.00332755889929759,0
"1044","2015-02-03 05:23:00",20.315,22.6,0,433.25,0.00332609433192358,0
"1045","2015-02-03 05:23:59",20.315,22.6,0,434.75,0.00332609433192358,0
"1046","2015-02-03 05:25:00",20.3566666666667,22.6,0,439,0.0033347137758515,0
"1047","2015-02-03 05:25:59",20.34,22.6,0,439.25,0.00333126363950143,0
"1048","2015-02-03 05:26:59",20.365,22.575,0,438.5,0.00333272949673482,0
"1049","2015-02-03 05:28:00",20.29,22.6,0,437.6,0.00332093209327951,0
"1050","2015-02-03 05:29:00",20.29,22.6,0,434.5,0.00332093209327951,0
"1051","2015-02-03 05:30:00",20.29,22.6,0,435.5,0.00332093209327951,0
"1052","2015-02-03 05:31:00",20.3233333333333,22.6,0,436,0.00332781664860126,0
"1053","2015-02-03 05:31:59",20.29,22.6,0,435.2,0.00332093209327951,0
"1054","2015-02-03 05:32:59",20.3233333333333,22.6,0,433.666666666667,0.00332781664860126,0
"1055","2015-02-03 05:34:00",20.29,22.6,0,434.25,0.00332093209327951,0
"1056","2015-02-03 05:35:00",20.29,22.625,0,440.5,0.00332462532631483,0
"1057","2015-02-03 05:36:00",20.29,22.6333333333333,0,440.666666666667,0.00332585641368785,0
"1058","2015-02-03 05:37:00",20.29,22.675,0,438,0.00333201192326353,0
"1059","2015-02-03 05:38:00",20.29,22.7,0,433.8,0.00333570528717845,0
"1060","2015-02-03 05:38:59",20.29,22.7,0,435,0.00333570528717845,0
"1061","2015-02-03 05:39:59",20.29,22.7,0,434.75,0.00333570528717845,0
"1062","2015-02-03 05:41:00",20.29,22.7,0,437.333333333333,0.00333570528717845,0
"1063","2015-02-03 05:42:00",20.29,22.7,0,439.5,0.00333570528717845,0
"1064","2015-02-03 05:43:00",20.29,22.65,0,432.75,0.00332831860297592,0
"1065","2015-02-03 05:44:00",20.29,22.6,0,435,0.00332093209327951,0
"1066","2015-02-03 05:44:59",20.29,22.7,0,436.5,0.00333570528717845,0
"1067","2015-02-03 05:45:59",20.29,22.675,0,434.666666666667,0.00333201192326353,0
"1068","2015-02-03 05:47:00",20.29,22.7,0,436,0.00333570528717845,0
"1069","2015-02-03 05:48:00",20.29,22.7,0,441.5,0.00333570528717845,0
"1070","2015-02-03 05:49:00",20.29,22.7,0,436,0.00333570528717845,0
"1071","2015-02-03 05:50:00",20.29,22.675,0,435.75,0.00333201192326353,0
"1072","2015-02-03 05:51:00",20.29,22.65,0,431,0.00332831860297592,0
"1073","2015-02-03 05:51:59",20.29,22.7,0,434,0.00333570528717845,0
"1074","2015-02-03 05:53:00",20.29,22.7,0,436,0.00333570528717845,0
"1075","2015-02-03 05:54:00",20.29,22.7,0,436.5,0.00333570528717845,0
"1076","2015-02-03 05:55:00",20.29,22.7,0,436.5,0.00333570528717845,0
"1077","2015-02-03 05:55:59",20.29,22.7,0,436.25,0.00333570528717845,0
"1078","2015-02-03 05:57:00",20.29,22.7,0,437.666666666667,0.00333570528717845,0
"1079","2015-02-03 05:57:59",20.29,22.7,0,432.25,0.00333570528717845,0
"1080","2015-02-03 05:58:59",20.29,22.7,0,429.333333333333,0.00333570528717845,0
"1081","2015-02-03 06:00:00",20.29,22.7,0,432.25,0.00333570528717845,0
